STACKQL_SERVICE,STACKQL_RESOURCE,STACKQL_METHOD,SQL_VERB,OBJECT_KEY,RESPONSE_SHAPE,OPERATION_ID,REQUIRED_PARAMS,HTTP_PATH,HTTP_VERB
migrationcenter,reports,list,select,$.reports,ListReportsResponse,migrationcenter.projects.locations.reportConfigs.reports.list,projects|locations|reportConfigs,//v1/projects/{projectsId}/locations/{locationsId}/reportConfigs/{reportConfigsId}/reports,GET
migrationcenter,reports,get,select,,Report,migrationcenter.projects.locations.reportConfigs.reports.get,projects|locations|reportConfigs|reports,//v1/projects/{projectsId}/locations/{locationsId}/reportConfigs/{reportConfigsId}/reports/{reportsId},GET
migrationcenter,reports,delete,delete,,Operation,migrationcenter.projects.locations.reportConfigs.reports.delete,projects|locations|reportConfigs|reports,//v1/projects/{projectsId}/locations/{locationsId}/reportConfigs/{reportConfigsId}/reports/{reportsId},DELETE
migrationcenter,discovery_clients,create,insert,,Operation,migrationcenter.projects.locations.discoveryClients.create,projects|locations,//v1/projects/{projectsId}/locations/{locationsId}/discoveryClients,POST
migrationcenter,discovery_clients,list,select,$.discoveryClients,ListDiscoveryClientsResponse,migrationcenter.projects.locations.discoveryClients.list,projects|locations,//v1/projects/{projectsId}/locations/{locationsId}/discoveryClients,GET
migrationcenter,discovery_clients,get,select,,DiscoveryClient,migrationcenter.projects.locations.discoveryClients.get,projects|locations|discoveryClients,//v1/projects/{projectsId}/locations/{locationsId}/discoveryClients/{discoveryClientsId},GET
migrationcenter,discovery_clients,patch,update,,Operation,migrationcenter.projects.locations.discoveryClients.patch,projects|locations|discoveryClients,//v1/projects/{projectsId}/locations/{locationsId}/discoveryClients/{discoveryClientsId},PATCH
migrationcenter,discovery_clients,delete,delete,,Operation,migrationcenter.projects.locations.discoveryClients.delete,projects|locations|discoveryClients,//v1/projects/{projectsId}/locations/{locationsId}/discoveryClients/{discoveryClientsId},DELETE
migrationcenter,discovery_clients,send_heartbeat,exec,,Operation,migrationcenter.projects.locations.discoveryClients.sendHeartbeat,projects|locations|discoveryClients,//v1/projects/{projectsId}/locations/{locationsId}/discoveryClients/{discoveryClientsId}:sendHeartbeat,POST
migrationcenter,relations,get,select,,Relation,migrationcenter.projects.locations.relations.get,projects|locations|relations,//v1/projects/{projectsId}/locations/{locationsId}/relations/{relationsId},GET
migrationcenter,relations,list,select,$.relations,ListRelationsResponse,migrationcenter.projects.locations.relations.list,projects|locations,//v1/projects/{projectsId}/locations/{locationsId}/relations,GET
ml,projects,projects_predict,exec,,GoogleApi__HttpBody,ml.projects.predict,projects,//v1/projects/{projectsId}:predict,POST
ml,projects,projects_explain,exec,,GoogleApi__HttpBody,ml.projects.explain,projects,//v1/projects/{projectsId}:explain,POST
ml,config,projects_get_config,select,,GoogleCloudMlV1__GetConfigResponse,ml.projects.getConfig,projects,//v1/projects/{projectsId}:getConfig,GET
ml,jobs,projects_jobs_create,insert,,GoogleCloudMlV1__Job,ml.projects.jobs.create,projects,//v1/projects/{projectsId}/jobs,POST
ml,jobs,projects_jobs_list,select,$.jobs,GoogleCloudMlV1__ListJobsResponse,ml.projects.jobs.list,projects,//v1/projects/{projectsId}/jobs,GET
ml,jobs,projects_jobs_get,select,,GoogleCloudMlV1__Job,ml.projects.jobs.get,projects|jobs,//v1/projects/{projectsId}/jobs/{jobsId},GET
ml,jobs,projects_jobs_patch,update,,GoogleCloudMlV1__Job,ml.projects.jobs.patch,projects|jobs,//v1/projects/{projectsId}/jobs/{jobsId},PATCH
ml,jobs,projects_jobs_cancel,exec,,GoogleProtobuf__Empty,ml.projects.jobs.cancel,projects|jobs,//v1/projects/{projectsId}/jobs/{jobsId}:cancel,POST
ml,jobs_iam_policies,projects_jobs_set_iam_policy,replace,,GoogleIamV1__Policy,ml.projects.jobs.setIamPolicy,projects|jobs,//v1/projects/{projectsId}/jobs/{jobsId}:setIamPolicy,POST
ml,jobs_iam_policies,projects_jobs_get_iam_policy,select,$.bindings,GoogleIamV1__Policy,ml.projects.jobs.getIamPolicy,projects|jobs,//v1/projects/{projectsId}/jobs/{jobsId}:getIamPolicy,GET
ml,jobs_iam_policies,projects_jobs_test_iam_permissions,exec,,GoogleIamV1__TestIamPermissionsResponse,ml.projects.jobs.testIamPermissions,projects|jobs,//v1/projects/{projectsId}/jobs/{jobsId}:testIamPermissions,POST
ml,locations,projects_locations_get,select,,GoogleCloudMlV1__Location,ml.projects.locations.get,projects|locations,//v1/projects/{projectsId}/locations/{locationsId},GET
ml,locations,projects_locations_list,select,$.locations,GoogleCloudMlV1__ListLocationsResponse,ml.projects.locations.list,projects,//v1/projects/{projectsId}/locations,GET
ml,operations,projects_locations_operations_get,select,,GoogleLongrunning__Operation,ml.projects.locations.operations.get,projects|locations|operations,//v1/projects/{projectsId}/locations/{locationsId}/operations/{operationsId},GET
ml,operations,projects_locations_operations_cancel,exec,,GoogleProtobuf__Empty,ml.projects.locations.operations.cancel,projects|locations|operations,//v1/projects/{projectsId}/locations/{locationsId}/operations/{operationsId}:cancel,POST
ml,operations,projects_operations_list,select,$.operations,GoogleLongrunning__ListOperationsResponse,ml.projects.operations.list,projects,//v1/projects/{projectsId}/operations,GET
ml,operations,projects_operations_get,select,,GoogleLongrunning__Operation,ml.projects.operations.get,projects|operations,//v1/projects/{projectsId}/operations/{operationsId},GET
ml,operations,projects_operations_cancel,exec,,GoogleProtobuf__Empty,ml.projects.operations.cancel,projects|operations,//v1/projects/{projectsId}/operations/{operationsId}:cancel,POST
ml,studies,projects_locations_studies_create,insert,,GoogleCloudMlV1__Study,ml.projects.locations.studies.create,projects|locations,//v1/projects/{projectsId}/locations/{locationsId}/studies,POST
ml,studies,projects_locations_studies_list,select,,GoogleCloudMlV1__ListStudiesResponse,ml.projects.locations.studies.list,projects|locations,//v1/projects/{projectsId}/locations/{locationsId}/studies,GET
ml,studies,projects_locations_studies_get,select,,GoogleCloudMlV1__Study,ml.projects.locations.studies.get,projects|locations|studies,//v1/projects/{projectsId}/locations/{locationsId}/studies/{studiesId},GET
ml,studies,projects_locations_studies_delete,delete,,GoogleProtobuf__Empty,ml.projects.locations.studies.delete,projects|locations|studies,//v1/projects/{projectsId}/locations/{locationsId}/studies/{studiesId},DELETE
ml,trials,projects_locations_studies_trials_suggest,exec,,GoogleLongrunning__Operation,ml.projects.locations.studies.trials.suggest,projects|locations|studies,//v1/projects/{projectsId}/locations/{locationsId}/studies/{studiesId}/trials:suggest,POST
ml,trials,projects_locations_studies_trials_create,insert,,GoogleCloudMlV1__Trial,ml.projects.locations.studies.trials.create,projects|locations|studies,//v1/projects/{projectsId}/locations/{locationsId}/studies/{studiesId}/trials,POST
ml,trials,projects_locations_studies_trials_list,select,,GoogleCloudMlV1__ListTrialsResponse,ml.projects.locations.studies.trials.list,projects|locations|studies,//v1/projects/{projectsId}/locations/{locationsId}/studies/{studiesId}/trials,GET
ml,trials,projects_locations_studies_trials_get,select,,GoogleCloudMlV1__Trial,ml.projects.locations.studies.trials.get,projects|locations|studies|trials,//v1/projects/{projectsId}/locations/{locationsId}/studies/{studiesId}/trials/{trialsId},GET
ml,trials,projects_locations_studies_trials_delete,delete,,GoogleProtobuf__Empty,ml.projects.locations.studies.trials.delete,projects|locations|studies|trials,//v1/projects/{projectsId}/locations/{locationsId}/studies/{studiesId}/trials/{trialsId},DELETE
ml,trials,projects_locations_studies_trials_complete,exec,,GoogleCloudMlV1__Trial,ml.projects.locations.studies.trials.complete,projects|locations|studies|trials,//v1/projects/{projectsId}/locations/{locationsId}/studies/{studiesId}/trials/{trialsId}:complete,POST
ml,trials,projects_locations_studies_trials_check_early_stopping_state,exec,,GoogleLongrunning__Operation,ml.projects.locations.studies.trials.checkEarlyStoppingState,projects|locations|studies|trials,//v1/projects/{projectsId}/locations/{locationsId}/studies/{studiesId}/trials/{trialsId}:checkEarlyStoppingState,POST
ml,trials,projects_locations_studies_trials_stop,exec,,GoogleCloudMlV1__Trial,ml.projects.locations.studies.trials.stop,projects|locations|studies|trials,//v1/projects/{projectsId}/locations/{locationsId}/studies/{studiesId}/trials/{trialsId}:stop,POST
ml,trials_measurement,projects_locations_studies_trials_add_measurement,insert,,GoogleCloudMlV1__Trial,ml.projects.locations.studies.trials.addMeasurement,projects|locations|studies|trials,//v1/projects/{projectsId}/locations/{locationsId}/studies/{studiesId}/trials/{trialsId}:addMeasurement,POST
ml,trials_optimal_trials,projects_locations_studies_trials_list_optimal_trials,select,,GoogleCloudMlV1__ListOptimalTrialsResponse,ml.projects.locations.studies.trials.listOptimalTrials,projects|locations|studies,//v1/projects/{projectsId}/locations/{locationsId}/studies/{studiesId}/trials:listOptimalTrials,POST
ml,models,projects_models_create,insert,,GoogleCloudMlV1__Model,ml.projects.models.create,projects,//v1/projects/{projectsId}/models,POST
ml,models,projects_models_list,select,$.models,GoogleCloudMlV1__ListModelsResponse,ml.projects.models.list,projects,//v1/projects/{projectsId}/models,GET
ml,models,projects_models_get,select,,GoogleCloudMlV1__Model,ml.projects.models.get,projects|models,//v1/projects/{projectsId}/models/{modelsId},GET
ml,models,projects_models_delete,delete,,GoogleLongrunning__Operation,ml.projects.models.delete,projects|models,//v1/projects/{projectsId}/models/{modelsId},DELETE
ml,models,projects_models_patch,update,,GoogleLongrunning__Operation,ml.projects.models.patch,projects|models,//v1/projects/{projectsId}/models/{modelsId},PATCH
ml,models_iam_policies,projects_models_set_iam_policy,replace,,GoogleIamV1__Policy,ml.projects.models.setIamPolicy,projects|models,//v1/projects/{projectsId}/models/{modelsId}:setIamPolicy,POST
ml,models_iam_policies,projects_models_get_iam_policy,select,$.bindings,GoogleIamV1__Policy,ml.projects.models.getIamPolicy,projects|models,//v1/projects/{projectsId}/models/{modelsId}:getIamPolicy,GET
ml,models_iam_policies,projects_models_test_iam_permissions,exec,,GoogleIamV1__TestIamPermissionsResponse,ml.projects.models.testIamPermissions,projects|models,//v1/projects/{projectsId}/models/{modelsId}:testIamPermissions,POST
ml,versions,projects_models_versions_create,insert,,GoogleLongrunning__Operation,ml.projects.models.versions.create,projects|models,//v1/projects/{projectsId}/models/{modelsId}/versions,POST
ml,versions,projects_models_versions_list,select,$.versions,GoogleCloudMlV1__ListVersionsResponse,ml.projects.models.versions.list,projects|models,//v1/projects/{projectsId}/models/{modelsId}/versions,GET
ml,versions,projects_models_versions_patch,update,,GoogleLongrunning__Operation,ml.projects.models.versions.patch,projects|models|versions,//v1/projects/{projectsId}/models/{modelsId}/versions/{versionsId},PATCH
ml,versions,projects_models_versions_get,select,,GoogleCloudMlV1__Version,ml.projects.models.versions.get,projects|models|versions,//v1/projects/{projectsId}/models/{modelsId}/versions/{versionsId},GET
ml,versions,projects_models_versions_delete,delete,,GoogleLongrunning__Operation,ml.projects.models.versions.delete,projects|models|versions,//v1/projects/{projectsId}/models/{modelsId}/versions/{versionsId},DELETE
ml,versions,projects_models_versions_set_default,exec,,GoogleCloudMlV1__Version,ml.projects.models.versions.setDefault,projects|models|versions,//v1/projects/{projectsId}/models/{modelsId}/versions/{versionsId}:setDefault,POST
monitoring,monitored_resource_descriptors,projects_monitored_resource_descriptors_list,select,$.resourceDescriptors,ListMonitoredResourceDescriptorsResponse,monitoring.projects.monitoredResourceDescriptors.list,projects,//v3/projects/{projectsId}/monitoredResourceDescriptors,GET
monitoring,monitored_resource_descriptors,projects_monitored_resource_descriptors_get,select,,MonitoredResourceDescriptor,monitoring.projects.monitoredResourceDescriptors.get,projects|monitoredResourceDescriptors,//v3/projects/{projectsId}/monitoredResourceDescriptors/{monitoredResourceDescriptorsId},GET
monitoring,metric_descriptors,projects_metric_descriptors_list,select,$.metricDescriptors,ListMetricDescriptorsResponse,monitoring.projects.metricDescriptors.list,projects,//v3/projects/{projectsId}/metricDescriptors,GET
monitoring,metric_descriptors,projects_metric_descriptors_create,insert,,MetricDescriptor,monitoring.projects.metricDescriptors.create,projects,//v3/projects/{projectsId}/metricDescriptors,POST
monitoring,metric_descriptors,projects_metric_descriptors_get,select,,MetricDescriptor,monitoring.projects.metricDescriptors.get,projects|metricDescriptors,//v3/projects/{projectsId}/metricDescriptors/{metricDescriptorsId},GET
monitoring,metric_descriptors,projects_metric_descriptors_delete,delete,,Empty,monitoring.projects.metricDescriptors.delete,projects|metricDescriptors,//v3/projects/{projectsId}/metricDescriptors/{metricDescriptorsId},DELETE
monitoring,time_series,projects_time_series_list,select,$.timeSeries,ListTimeSeriesResponse,monitoring.projects.timeSeries.list,projects,//v3/projects/{projectsId}/timeSeries,GET
